id	ja	zh-TW	en	ko
10087	"ありがとう
灯りがあると　ほっとするわぁ"	"謝謝妳。
有燈光就會安心很多呢。"	"Thanks.
I feel better with the light."	"고맙데이
등불이 있으니께 마음도 놓이네"
10088	いい買い物したなー	買到了挺划算的東西呢──	That was some productive shopping.	쇼핑 한번 잘했네~
10089	"また　カリブー
行こうなー"	"以後還要再去
卡利布哦──"	Let's go to Caribou again.	"카리부
담에 또 가재이~"
10090	"〆の雑炊とか
ラーメン　うどんも
おいしいし　いいよねー"	"收尾像是稀飯、
拉麵或烏龍麵
也都很好吃耶──"	"Rice is great for finishing sauces.
Udon and ramen noodles are good too."	"마무리는 죽도 좋고
라면이나 우동도
맛있어서 참 좋아~"
10091	"ピリ辛の餃子坦々鍋…
また　食べたいな"	"辣味煎餃擔擔鍋……
好想再吃一次喔。"	"Spicy gyoza hotpot...
I want to eat that again."	"살짝 매운 탄탄 만두전골…
또 먹고 싶다"
10092	"サバイバルキャンプにも
興味あるけどな
今度　やってみっか"	"我對求生露營
也有點興趣呢
改天試試看好了。"	"I'm also interested in survival
camping. Maybe I'll try it next time."	"서바이벌 캠핑에도
관심 있는데
다음에 해볼까"
10093	"やがて　旅立ちの時…
野クルの運命や
いかに…！"	"終將迎來踏上旅程之時……
野活組的命運
究竟會如何……！"	"They began their journey...
What will be the Outclub's fate?!"	"머지않아 여행을 떠날 때…
야클의 운명은
어찌 될 것인가…!"
10094	"おいしいよねー
やっぱり
新鮮だからかな？"	"好好吃喔──
果然重點是
因為很新鮮嗎？"	Fresh seafood is so delicious.	"맛있네~
역시
신선해서 그런가?"
10095	"これからも
いろんな食材と
出会いたいもんやなぁ"	"以後還想要
認識更多種
食材呢。"	"It seems I'm going to become
familiar with a lot of different
ingredients."	"앞으로도
다양한 식자재를
만나보고 싶다 아이가~"
10096	匂いが　たまらん…！	味道有夠香的……！	The smell is addicting!	냄새가 끝내주네…!
10097	"いつもより
たくさん食べられちゃうね"	"這時候會吃得
比平常還要多耶。"	You can eat more than usual, right?	"평소보다
많이 먹게 되더라"
10098	"あっ
あたしも行く！"	"啊，
我也要去！"	Oh, I want to go too!	"앗
나도 갈래!"
10099	"一緒に
考えてみよかー"	"一起來
想想看吧──"	Let's think together.	"같이
생각해보까~"
10100	じゃあ　お茶いれるね	那我來泡茶喔。	I'll put in the tea now.	그럼 차를 끓일게
10101	"ありがとう
プレゼントは…また一緒に
キャンプしたい…かも…"	"謝謝妳
禮物嘛……希望下次還能
一起去露營……"	"Thanks.
For a present, I want...
To camp together again, I guess."	"고마워
선물은… 또 같이
하는 캠핑… 일 거 같아…"
10102	"ありがとな！
ケーキ　楽しみー"	"謝謝啦！
好期待蛋糕喔──"	"Thanks!
I'm looking forward to the cake."	"고맙다!
케이크 기대되네~"
10103	"ありがとう
なでしこちゃんも
おめでとうやで"	"謝謝妳。
小撫子
也恭喜喔。"	"Thanks, Nadeshiko-chan.
Happy new year to you, too."	"고맙데이
나데시코도
축하한데이~"
10104	"ありがとう
こちらこそ　よろしくね"	"謝謝啦。
麻煩多多關照哦。"	"Thanks.
I'm looking forward to the year too."	"고마워
나야말로 잘 부탁해"
10105	"おめでとう
今年もいろんなキャンプが
できるといいな"	"恭喜啊
希望今年也能
到處去露營呢。"	"Happy new year.
Where will I go camping this year,
I wonder?"	"축하해
올해도 다양한 캠핑을
할 수 있으면 좋겠네"
10106	"よっしゃ
そんじゃ　新年早々
やりたいことまとめるぞ！"	"好耶，
那就趁才剛新年，
來整合一下今年的抱負吧！"	"Alright! I'm going to write down
the things I want to do this year!"	"좋았어
그럼 새해에 뭐 하고 싶은지
바로 궁리해 보자고!"
10107	"えっ
料理にチョコを入れるのか？
斬新だけど…チャレンジするぜ！"	"什麼？
料理裡面加巧克力？
雖然很前衛……但是來挑戰看看吧！"	"Huh? You use chocolate for cooking?
That's new...and worthy of a challenge!"	"어?
요리에 초콜릿을 넣는다고?
참신한데… 도전해 봐야겠어!"
10108	"チョコが入ってる
ステーキソース
めちゃウマや～"	"加了巧克力
的牛排醬
超級好吃的～～"	"The steak sauce with chocolate in
it is really delicious."	"초콜릿 들어간
스테이크 소스
억수로 맛난다~"
10109	"今度　富士山グッズ
見に行くツアーしよか"	"我們下次選去看
富士山周邊的行程吧。"	"Next time, let's go around to see
if we can find Mount Fuji merch."	"다음에 후지산 굿즈를
보러 가는 투어도 해보까~"
10110	"おそろいの富士山グッズ
買っちゃおうよ"	"跟我一起買可以湊一對的
富士山周邊嘛。"	Let's buy matching Mount Fuji merch!	"후지산 굿즈를
같은 걸로 맞춰보자"
10111	"あぶって　挟んで
アツアツのを
いただきたいねー"	"稍微烤過後夾起來
想趁熱呼呼
的時候吃呢──"	"I want to eat it hot right off
the fire."	"굽고 끼워놓은
따끈따끈한 그걸
먹고 싶어~"
10112	"そんなことだろうと思って…
ほら　マシュマロと
チョコビス　用意してあるぞ"	"早就料到會這樣……
來，我有準備棉花糖
跟巧克力餅乾哦。"	"I expected this.
Here, I have marshmallows and chocolate chips."	"그럴 줄 알고…
자, 마시멜로랑
초코 비스킷 준비해뒀어"
10113	"ウィンナ―に
目と手足がついてるぞ！"	"香腸上
長出眼睛跟手腳了！"	The wieners have eyes and legs!	"비엔나에
눈하고 손발이 달렸어!"
10114	"おにぎりには
海苔でオバケの顔が
かいてあるんだねー"	"飯糰上有用
海苔畫的
鬼臉耶──"	"The rice ball has a monster's face
made from the seaweed."	"주먹밥에는
김으로 귀신 얼굴이
그려져 있구나~"
10115	"クリスマス
どんなご飯なんやろ
期待しとるでー"	"聖誕節的時候
會準備什麼料理啊。
我很期待喔──"	"What are we going to eat for Christmas?
I'm really looking forward to it."	"크리스마스 때
어떤 요리가 나올지
기대된데이~"
10116	"なでしこスペシャル
楽しみにしてるよ"	"我很期待
撫子特餐喔。"	"Nadeshiko special?
I'm looking forward to it."	"나데시코 스페셜
기대하고 있을게"
10117	"ほんとだね！
じゃあ　そろそろ
変身しよっか！"	"真的耶！
那我們也差不多
來變裝吧！"	"It's true!
Then how about we all
dress up soon!"	"정말이네!
그럼 슬슬
변신해 볼까!"
10118	"我ら　年末戦士
サンタクレンジャー！"	"我們是年末戰士
聖誕戰隊！"	"We are the Year-End Warriors,
Santa Claus Rangers!"	"우리는 연말 전사
산타크레인저!"
10119	"こちらこそやで～
楽しい思い出
いっぱい　作ろうなー"	"不客氣喔～～
我們一起創造
很多美好回憶吧──"	"Same here.
Let's make lots of fun memories."	"내가 할말이데이~
즐거운 추억을
잔뜩 만들재이~"
10120	"うんうん
来年もその次も…
ずっとずっと　よろしくね"	"嗯嗯，
明年還有後年甚至更以後……
都要一直一直請多指教哦。"	"Right. Next year, too...
I look forward to every year 
together from now on."	"응, 응
내년에도 그다음에도…
쭈욱~ 잘 부탁해"
10121	"いっちょ
見に行ってみるか！"	"哪不然
就去看看吧！"	Well, let's just check it out.	"한번
보러 가볼까!"
10122	"あっ
私も行くー"	"啊，
我也要去──"	Oh, I'm going too!	"앗
내도 갈란다~"
10123	"やがて　なでしこは
キャンプの達人として
世界に名を馳せるのであった…"	"不久後，撫子
她成為了露營的高手
揚名國際……"	"Nadeshiko has made a name for herself
globally as a camping cooking
master..."	"머지않아 나데시코는
캠핑 달인으로서
전 세계에 이름을 알리게 되었다…"
10124	"後に　各地のキャンプ場には
キャンプマスターなでしこの
銅像が乱立するのであった…"	"日後，各地的露營區裡
到處豎立著
露營大師撫子的銅像……"	"After, bronze statues of the Camping
Master Extraordinaire Nadeshiko
appeared in campsites across Japan..."	"이후 각지의 캠핑장에는
캠핑 마스터 나데시코의
동상이 난립하게 되었다…"
10125	いけんじゃね？	這樣應該可以吧？	It's fine, right?	될 거 같은데?
10126	しょっぱ甘い言うやつやな	這就是又鹹又甜的味道吧。	It's salty and sweet.	단짠이라카는 그거 말이제~
10127	"キャンプっていろんな知識が
必要なんだね"	"要露營會需要
很多方面的知識呢。"	"You need to know a lot of stuff
for camping."	"캠핑에는 다양한 지식이
필요하구나"
10128	"そうなんだ　リンってば
キャンプ博士だー"	"原來如此。
凜妳真是露營博士耶──"	"I see. Rin, you're like a camping
professor."	"그렇구나, 린은 역시
캠핑 박사야~"
10129	"リン
今日は何の本持ってきたの？"	"凜妳今天
帶了什麼書啊？"	What book did you bring today, Rin?	"린
오늘은 무슨 책을 가져왔어?"
10130	"私はこの前調べた料理
作ってみるよ"	"我要做做看
上次查到的料理喔。"	"I'll try making that recipe that
I looked up before."	"나는 지난번에 찾아본 요리를
만들어 볼게"
10131	うんうん　続きは？	嗯嗯，然後呢？	Uh huh, what's next?	응 응, 그 다음엔?
10132	私もとっておきの話あるでー	我也有重大的事情要宣布喔──	I also have a good story.	내도 비장의 이야기가 있다~
10133	"食べるー！
私は三つでお願いします"	"我要吃──！
請給我三個。"	"I'll have some!
Three for me, please!"	"먹을래~!
저는 3개 부탁드립니다"
10134	"お　しまりん団子か？
…え　違う？"	"哦，是志摩凜糰子嗎？
……咦，不是？"	"Oh, are these Shimarin dango?
Huh? They're not?"	"오, 시마린 경단인가?
…어라, 아니야?"
10135	"ええの？
ちょうどお腹すいてたんよ"	"可以嗎？
剛好肚子開始餓了耶。"	"Can I?
I was just feeling hungry too."	"괘안나?
마침 배고팠다 아이가"
10136	わーい　いただきまーす	哇──我開動了──	Yay! I'll dig in!	와아~ 잘 먹겠습니다~
10137	"ううっ
一人で寝れないよお…！！"	"嗚嗚
我一個人睡不著啦……！！"	"Urgh...
I can't sleep by myself!"	"으으
혼자서 못 자겠어…!!"
10138	"なんだよ　ビビってんのか？
…うおっ　風の音か…"	"什麼啦，妳會怕嗎？
……唔喔，是風聲啊……"	"What, are you scared?
Whoa—oh, it's the wind..."	"뭐야, 쫄았어?
…으헉, 바람 소리였나…"
10139	…あれ　なんか一人多くない？	……怪了，是不是多一個人？	Huh? Did we increased our head count?	…어라, 어쩐지 한 명 더 많지 않아?
10140	"わぁ～！！
…なんてな　ビックリした？"	"哇～～！！
……開玩笑的，嚇到了嗎？"	"Boo!
Just kidding. Did I scare you?"	"와아~!!
…장난이데이, 깜짝 놀랐나?"
10141	眠くなってきちゃったねー	開始想睡覺了呢──	I'm sleepy now...	잠 오는 날씨네~
10142	"じゃあ　眠くなるまで
ゴロゴロタイムだね"	"那在冒出睡意之前
就來耍廢耗時間吧。"	"I'll just lounge around until I fall
asleep."	"그럼 졸릴 때까지
뒹굴뒹굴 타임이네"
10143	ほんま　溶けてまうわー	真的要融化了──	It's really melting.	참말로 녹아버리네~
10144	"こういう時は
日陰でまったりだねー"	"這種時候啊，
就是要待在樹蔭下悠哉一下呢──"	"At times like these, you should
relax in the shade."	"이럴 때는
그늘에서 느긋하게 있어야지~"
10145	太陽がジリジリしてる…！！	太陽光好毒喔……！！	The sun is shining!	햇볕이 쨍쨍해…!!
10146	"これは…ちょっと休めって
太陽が言ってるな"	"看起來……太陽在叫我們
要休息一下了。"	"This is the sun telling you to
take a break."	"이건… 잠깐 쉬라고
태양이 말하는 거네"
10147	水あるぞー　飲むか？	這裡有水喔，要喝嗎？	I have water, want some?	물 있어~ 마실래?
10148	こまめに水分とらんとね	要記得多補充水分喔。	Make sure to hydrate often.	수분은 수시로 섭취해야 한데이
10149	川で冷やすとうまいよなー	用河水來沖涼就會變很好吃喔──	It's great to cool off in the river.	강에 차갑게 담가두면 맛있지~
10150	私　買ってこようか？	要我去買嗎？	Shall I buy it for you?	내가 사 올까?
10151	ソーダ　チョコ　あずき…	汽水、巧克力、紅豆……	Soda, chocolate, red bean...	소다, 초코, 팥…
10152	"チョコチップ　ラムレーズン
キャラメル…"	"巧克力脆片、葡萄乾、
牛奶糖……"	Chocolate chip, rum raisin, caramel...	"초코칩, 럼레이즌
캐러멜…"
10153	ほんまやあ　カナカナ聞こえるな	真的耶，聽得到寒蟬在叫耶。	The cicadas are really loud.	참말이네, 저녁매미 소리가 들린다카이
10154	いい夕暮れじゃねーか	這夕陽挺漂亮的嘛──	It's a pleasant evening.	멋진 노을이구만~
10155	涼しくって過ごしやすいね	又涼快又舒適呢。	It's really cool and comfortable.	날씨가 선선해서 좋다
10156	"ちょっと散歩にでも
行ってみる？"	"要不要
去散步一下？"	Want to take a short stroll?	"잠깐 산책이라도
다녀올까?"
