id	name_text_id	skill_group_id	skill_level	trick_level	price_skill_point
510159214	ほんまにー？ Lv1	5101592	1	4	56
510159215	ほんまにー？ Lv1	5101592	1	5	48
510159221	ほんまにー？ Lv2	5101592	2	1	100
510159222	ほんまにー？ Lv2	5101592	2	2	90
510159223	ほんまにー？ Lv2	5101592	2	3	80
510159224	ほんまにー？ Lv2	5101592	2	4	70
510159225	ほんまにー？ Lv2	5101592	2	5	60
510159231	ほんまにー？ Lv3	5101592	3	1	120
510159232	ほんまにー？ Lv3	5101592	3	2	108
510159233	ほんまにー？ Lv3	5101592	3	3	96
510159234	ほんまにー？ Lv3	5101592	3	4	84
510159235	ほんまにー？ Lv3	5101592	3	5	72
510159241	ほんまにー？ Lv4	5101592	4	1	140
510159242	ほんまにー？ Lv4	5101592	4	2	126
510159243	ほんまにー？ Lv4	5101592	4	3	112
510159244	ほんまにー？ Lv4	5101592	4	4	98
510159245	ほんまにー？ Lv4	5101592	4	5	84
510159251	ほんまにー？ Lv5	5101592	5	1	160
510159252	ほんまにー？ Lv5	5101592	5	2	144
510159253	ほんまにー？ Lv5	5101592	5	3	128
510159254	ほんまにー？ Lv5	5101592	5	4	112
510159255	ほんまにー？ Lv5	5101592	5	5	96
510159311	やる気満々やなぁ Lv1	5101593	1	1	40
510159312	やる気満々やなぁ Lv1	5101593	1	2	36
510159313	やる気満々やなぁ Lv1	5101593	1	3	32
510159314	やる気満々やなぁ Lv1	5101593	1	4	28
510159315	やる気満々やなぁ Lv1	5101593	1	5	24
510159321	やる気満々やなぁ Lv2	5101593	2	1	60
510159322	やる気満々やなぁ Lv2	5101593	2	2	54
510159323	やる気満々やなぁ Lv2	5101593	2	3	48
510159324	やる気満々やなぁ Lv2	5101593	2	4	42
510159325	やる気満々やなぁ Lv2	5101593	2	5	36
510159331	やる気満々やなぁ Lv3	5101593	3	1	80
510159332	やる気満々やなぁ Lv3	5101593	3	2	72
510159333	やる気満々やなぁ Lv3	5101593	3	3	64
510159334	やる気満々やなぁ Lv3	5101593	3	4	56
510159335	やる気満々やなぁ Lv3	5101593	3	5	48
510159341	やる気満々やなぁ Lv4	5101593	4	1	100
510159342	やる気満々やなぁ Lv4	5101593	4	2	90
510159343	やる気満々やなぁ Lv4	5101593	4	3	80
510159344	やる気満々やなぁ Lv4	5101593	4	4	70
510159345	やる気満々やなぁ Lv4	5101593	4	5	60
510159351	やる気満々やなぁ Lv5	5101593	5	1	120
510159352	やる気満々やなぁ Lv5	5101593	5	2	108
510159353	やる気満々やなぁ Lv5	5101593	5	3	96
510159354	やる気満々やなぁ Lv5	5101593	5	4	84
510159355	やる気満々やなぁ Lv5	5101593	5	5	72
510160111	さすが「鍋しこ」ちゃん！！ Lv1	5101601	1	1	80
510160112	さすが「鍋しこ」ちゃん！！ Lv1	5101601	1	2	72
510160113	さすが「鍋しこ」ちゃん！！ Lv1	5101601	1	3	64
510160114	さすが「鍋しこ」ちゃん！！ Lv1	5101601	1	4	56
510160115	さすが「鍋しこ」ちゃん！！ Lv1	5101601	1	5	48
510160121	さすが「鍋しこ」ちゃん！！ Lv2	5101601	2	1	100
510160122	さすが「鍋しこ」ちゃん！！ Lv2	5101601	2	2	90
510160123	さすが「鍋しこ」ちゃん！！ Lv2	5101601	2	3	80
510160124	さすが「鍋しこ」ちゃん！！ Lv2	5101601	2	4	70
510160125	さすが「鍋しこ」ちゃん！！ Lv2	5101601	2	5	60
510160131	さすが「鍋しこ」ちゃん！！ Lv3	5101601	3	1	120
510160132	さすが「鍋しこ」ちゃん！！ Lv3	5101601	3	2	108
510160133	さすが「鍋しこ」ちゃん！！ Lv3	5101601	3	3	96
510160134	さすが「鍋しこ」ちゃん！！ Lv3	5101601	3	4	84
510160135	さすが「鍋しこ」ちゃん！！ Lv3	5101601	3	5	72
510160141	さすが「鍋しこ」ちゃん！！ Lv4	5101601	4	1	140
510160142	さすが「鍋しこ」ちゃん！！ Lv4	5101601	4	2	126
510160143	さすが「鍋しこ」ちゃん！！ Lv4	5101601	4	3	112
510160144	さすが「鍋しこ」ちゃん！！ Lv4	5101601	4	4	98
510160145	さすが「鍋しこ」ちゃん！！ Lv4	5101601	4	5	84
510160151	さすが「鍋しこ」ちゃん！！ Lv5	5101601	5	1	160
510160152	さすが「鍋しこ」ちゃん！！ Lv5	5101601	5	2	144
510160153	さすが「鍋しこ」ちゃん！！ Lv5	5101601	5	3	128
510160154	さすが「鍋しこ」ちゃん！！ Lv5	5101601	5	4	112
510160155	さすが「鍋しこ」ちゃん！！ Lv5	5101601	5	5	96
510160211	着込んで来てよかったね Lv1	5101602	1	1	80
510160212	着込んで来てよかったね Lv1	5101602	1	2	72
510160213	着込んで来てよかったね Lv1	5101602	1	3	64
510160214	着込んで来てよかったね Lv1	5101602	1	4	56
510160215	着込んで来てよかったね Lv1	5101602	1	5	48
510160221	着込んで来てよかったね Lv2	5101602	2	1	100
510160222	着込んで来てよかったね Lv2	5101602	2	2	90
510160223	着込んで来てよかったね Lv2	5101602	2	3	80
510160224	着込んで来てよかったね Lv2	5101602	2	4	70
510160225	着込んで来てよかったね Lv2	5101602	2	5	60
510160231	着込んで来てよかったね Lv3	5101602	3	1	120
510160232	着込んで来てよかったね Lv3	5101602	3	2	108
510160233	着込んで来てよかったね Lv3	5101602	3	3	96
510160234	着込んで来てよかったね Lv3	5101602	3	4	84
510160235	着込んで来てよかったね Lv3	5101602	3	5	72
510160241	着込んで来てよかったね Lv4	5101602	4	1	140
510160242	着込んで来てよかったね Lv4	5101602	4	2	126
510160243	着込んで来てよかったね Lv4	5101602	4	3	112
510160244	着込んで来てよかったね Lv4	5101602	4	4	98
510160245	着込んで来てよかったね Lv4	5101602	4	5	84
510160251	着込んで来てよかったね Lv5	5101602	5	1	160
510160252	着込んで来てよかったね Lv5	5101602	5	2	144
510160253	着込んで来てよかったね Lv5	5101602	5	3	128
510160254	着込んで来てよかったね Lv5	5101602	5	4	112
510160255	着込んで来てよかったね Lv5	5101602	5	5	96
510160311	空気が澄んでて気持ちいいよ Lv1	5101603	1	1	40
510160312	空気が澄んでて気持ちいいよ Lv1	5101603	1	2	36
510160313	空気が澄んでて気持ちいいよ Lv1	5101603	1	3	32
510160314	空気が澄んでて気持ちいいよ Lv1	5101603	1	4	28
510160315	空気が澄んでて気持ちいいよ Lv1	5101603	1	5	24
510160321	空気が澄んでて気持ちいいよ Lv2	5101603	2	1	60
510160322	空気が澄んでて気持ちいいよ Lv2	5101603	2	2	54
510160323	空気が澄んでて気持ちいいよ Lv2	5101603	2	3	48
510160324	空気が澄んでて気持ちいいよ Lv2	5101603	2	4	42
510160325	空気が澄んでて気持ちいいよ Lv2	5101603	2	5	36
510160331	空気が澄んでて気持ちいいよ Lv3	5101603	3	1	80
510160332	空気が澄んでて気持ちいいよ Lv3	5101603	3	2	72
510160333	空気が澄んでて気持ちいいよ Lv3	5101603	3	3	64
510160334	空気が澄んでて気持ちいいよ Lv3	5101603	3	4	56
510160335	空気が澄んでて気持ちいいよ Lv3	5101603	3	5	48
510160341	空気が澄んでて気持ちいいよ Lv4	5101603	4	1	100
510160342	空気が澄んでて気持ちいいよ Lv4	5101603	4	2	90
510160343	空気が澄んでて気持ちいいよ Lv4	5101603	4	3	80
510160344	空気が澄んでて気持ちいいよ Lv4	5101603	4	4	70
510160345	空気が澄んでて気持ちいいよ Lv4	5101603	4	5	60
510160351	空気が澄んでて気持ちいいよ Lv5	5101603	5	1	120
510160352	空気が澄んでて気持ちいいよ Lv5	5101603	5	2	108
510160353	空気が澄んでて気持ちいいよ Lv5	5101603	5	3	96
510160354	空気が澄んでて気持ちいいよ Lv5	5101603	5	4	84
510160355	空気が澄んでて気持ちいいよ Lv5	5101603	5	5	72
510161111	あきちゃんナイス！！ Lv1	5101611	1	1	40
510161112	あきちゃんナイス！！ Lv1	5101611	1	2	36
510161113	あきちゃんナイス！！ Lv1	5101611	1	3	32
510161114	あきちゃんナイス！！ Lv1	5101611	1	4	28
510161115	あきちゃんナイス！！ Lv1	5101611	1	5	24
510161121	あきちゃんナイス！！ Lv2	5101611	2	1	60
510161122	あきちゃんナイス！！ Lv2	5101611	2	2	54
510161123	あきちゃんナイス！！ Lv2	5101611	2	3	48
510161124	あきちゃんナイス！！ Lv2	5101611	2	4	42
510161125	あきちゃんナイス！！ Lv2	5101611	2	5	36
510161131	あきちゃんナイス！！ Lv3	5101611	3	1	80
510161132	あきちゃんナイス！！ Lv3	5101611	3	2	72
510161133	あきちゃんナイス！！ Lv3	5101611	3	3	64
510161134	あきちゃんナイス！！ Lv3	5101611	3	4	56
510161135	あきちゃんナイス！！ Lv3	5101611	3	5	48
510161141	あきちゃんナイス！！ Lv4	5101611	4	1	100
510161142	あきちゃんナイス！！ Lv4	5101611	4	2	90
510161143	あきちゃんナイス！！ Lv4	5101611	4	3	80
510161144	あきちゃんナイス！！ Lv4	5101611	4	4	70
510161145	あきちゃんナイス！！ Lv4	5101611	4	5	60
510161151	あきちゃんナイス！！ Lv5	5101611	5	1	120
510161152	あきちゃんナイス！！ Lv5	5101611	5	2	108
510161153	あきちゃんナイス！！ Lv5	5101611	5	3	96
510161154	あきちゃんナイス！！ Lv5	5101611	5	4	84
510161155	あきちゃんナイス！！ Lv5	5101611	5	5	72
510161211	オーキードーキー！ Lv1	5101612	1	1	40
510161212	オーキードーキー！ Lv1	5101612	1	2	36
510161213	オーキードーキー！ Lv1	5101612	1	3	32
510161214	オーキードーキー！ Lv1	5101612	1	4	28
510161215	オーキードーキー！ Lv1	5101612	1	5	24
510161221	オーキードーキー！ Lv2	5101612	2	1	60
510161222	オーキードーキー！ Lv2	5101612	2	2	54
510161223	オーキードーキー！ Lv2	5101612	2	3	48
510161224	オーキードーキー！ Lv2	5101612	2	4	42
510161225	オーキードーキー！ Lv2	5101612	2	5	36
510161231	オーキードーキー！ Lv3	5101612	3	1	80
510161232	オーキードーキー！ Lv3	5101612	3	2	72
510161233	オーキードーキー！ Lv3	5101612	3	3	64
510161234	オーキードーキー！ Lv3	5101612	3	4	56
510161235	オーキードーキー！ Lv3	5101612	3	5	48
510161241	オーキードーキー！ Lv4	5101612	4	1	100
510161242	オーキードーキー！ Lv4	5101612	4	2	90
510161243	オーキードーキー！ Lv4	5101612	4	3	80
510161244	オーキードーキー！ Lv4	5101612	4	4	70
510161245	オーキードーキー！ Lv4	5101612	4	5	60
510161251	オーキードーキー！ Lv5	5101612	5	1	120
510161252	オーキードーキー！ Lv5	5101612	5	2	108
510161253	オーキードーキー！ Lv5	5101612	5	3	96
510161254	オーキードーキー！ Lv5	5101612	5	4	84
510161255	オーキードーキー！ Lv5	5101612	5	5	72
510161311	いーなー！　おいしそう！ Lv1	5101613	1	1	40
510161312	いーなー！　おいしそう！ Lv1	5101613	1	2	36
510161313	いーなー！　おいしそう！ Lv1	5101613	1	3	32
510161314	いーなー！　おいしそう！ Lv1	5101613	1	4	28
510161315	いーなー！　おいしそう！ Lv1	5101613	1	5	24
510161321	いーなー！　おいしそう！ Lv2	5101613	2	1	60
510161322	いーなー！　おいしそう！ Lv2	5101613	2	2	54
510161323	いーなー！　おいしそう！ Lv2	5101613	2	3	48
510161324	いーなー！　おいしそう！ Lv2	5101613	2	4	42
510161325	いーなー！　おいしそう！ Lv2	5101613	2	5	36
510161331	いーなー！　おいしそう！ Lv3	5101613	3	1	80
510161332	いーなー！　おいしそう！ Lv3	5101613	3	2	72
510161333	いーなー！　おいしそう！ Lv3	5101613	3	3	64
510161334	いーなー！　おいしそう！ Lv3	5101613	3	4	56
510161335	いーなー！　おいしそう！ Lv3	5101613	3	5	48
510161341	いーなー！　おいしそう！ Lv4	5101613	4	1	100
510161342	いーなー！　おいしそう！ Lv4	5101613	4	2	90
510161343	いーなー！　おいしそう！ Lv4	5101613	4	3	80
510161344	いーなー！　おいしそう！ Lv4	5101613	4	4	70
510161345	いーなー！　おいしそう！ Lv4	5101613	4	5	60
510161351	いーなー！　おいしそう！ Lv5	5101613	5	1	120
510161352	いーなー！　おいしそう！ Lv5	5101613	5	2	108
510161353	いーなー！　おいしそう！ Lv5	5101613	5	3	96
510161354	いーなー！　おいしそう！ Lv5	5101613	5	4	84
510161355	いーなー！　おいしそう！ Lv5	5101613	5	5	72
510162111	小学生みたいな　お礼やめろ Lv1	5101621	1	1	40
510162112	小学生みたいな　お礼やめろ Lv1	5101621	1	2	36
510162113	小学生みたいな　お礼やめろ Lv1	5101621	1	3	32
510162114	小学生みたいな　お礼やめろ Lv1	5101621	1	4	28
510162115	小学生みたいな　お礼やめろ Lv1	5101621	1	5	24
510162121	小学生みたいな　お礼やめろ Lv2	5101621	2	1	60
510162122	小学生みたいな　お礼やめろ Lv2	5101621	2	2	54
510162123	小学生みたいな　お礼やめろ Lv2	5101621	2	3	48
510162124	小学生みたいな　お礼やめろ Lv2	5101621	2	4	42
510162125	小学生みたいな　お礼やめろ Lv2	5101621	2	5	36
510162131	小学生みたいな　お礼やめろ Lv3	5101621	3	1	80
510162132	小学生みたいな　お礼やめろ Lv3	5101621	3	2	72
510162133	小学生みたいな　お礼やめろ Lv3	5101621	3	3	64
510162134	小学生みたいな　お礼やめろ Lv3	5101621	3	4	56
510162135	小学生みたいな　お礼やめろ Lv3	5101621	3	5	48
510162141	小学生みたいな　お礼やめろ Lv4	5101621	4	1	100
510162142	小学生みたいな　お礼やめろ Lv4	5101621	4	2	90
510162143	小学生みたいな　お礼やめろ Lv4	5101621	4	3	80
510162144	小学生みたいな　お礼やめろ Lv4	5101621	4	4	70
510162145	小学生みたいな　お礼やめろ Lv4	5101621	4	5	60
510162151	小学生みたいな　お礼やめろ Lv5	5101621	5	1	120
510162152	小学生みたいな　お礼やめろ Lv5	5101621	5	2	108
510162153	小学生みたいな　お礼やめろ Lv5	5101621	5	3	96
510162154	小学生みたいな　お礼やめろ Lv5	5101621	5	4	84
510162155	小学生みたいな　お礼やめろ Lv5	5101621	5	5	72
510162211	楽しみにしとくよ Lv1	5101622	1	1	40
510162212	楽しみにしとくよ Lv1	5101622	1	2	36
510162213	楽しみにしとくよ Lv1	5101622	1	3	32
510162214	楽しみにしとくよ Lv1	5101622	1	4	28
510162215	楽しみにしとくよ Lv1	5101622	1	5	24
510162221	楽しみにしとくよ Lv2	5101622	2	1	60
510162222	楽しみにしとくよ Lv2	5101622	2	2	54
510162223	楽しみにしとくよ Lv2	5101622	2	3	48
510162224	楽しみにしとくよ Lv2	5101622	2	4	42
510162225	楽しみにしとくよ Lv2	5101622	2	5	36
510162231	楽しみにしとくよ Lv3	5101622	3	1	80
510162232	楽しみにしとくよ Lv3	5101622	3	2	72
510162233	楽しみにしとくよ Lv3	5101622	3	3	64
510162234	楽しみにしとくよ Lv3	5101622	3	4	56
510162235	楽しみにしとくよ Lv3	5101622	3	5	48
510162241	楽しみにしとくよ Lv4	5101622	4	1	100
510162242	楽しみにしとくよ Lv4	5101622	4	2	90
510162243	楽しみにしとくよ Lv4	5101622	4	3	80
510162244	楽しみにしとくよ Lv4	5101622	4	4	70
510162245	楽しみにしとくよ Lv4	5101622	4	5	60
510162251	楽しみにしとくよ Lv5	5101622	5	1	120
510162252	楽しみにしとくよ Lv5	5101622	5	2	108
510162253	楽しみにしとくよ Lv5	5101622	5	3	96
510162254	楽しみにしとくよ Lv5	5101622	5	4	84
510162255	楽しみにしとくよ Lv5	5101622	5	5	72
510162311	（ありがとう　牛…！） Lv1	5101623	1	1	40
510162312	（ありがとう　牛…！） Lv1	5101623	1	2	36
510162313	（ありがとう　牛…！） Lv1	5101623	1	3	32
510162314	（ありがとう　牛…！） Lv1	5101623	1	4	28
510162315	（ありがとう　牛…！） Lv1	5101623	1	5	24
510162321	（ありがとう　牛…！） Lv2	5101623	2	1	60
510162322	（ありがとう　牛…！） Lv2	5101623	2	2	54
510162323	（ありがとう　牛…！） Lv2	5101623	2	3	48
510162324	（ありがとう　牛…！） Lv2	5101623	2	4	42
510162325	（ありがとう　牛…！） Lv2	5101623	2	5	36
510162331	（ありがとう　牛…！） Lv3	5101623	3	1	80
510162332	（ありがとう　牛…！） Lv3	5101623	3	2	72
510162333	（ありがとう　牛…！） Lv3	5101623	3	3	64
510162334	（ありがとう　牛…！） Lv3	5101623	3	4	56
510162335	（ありがとう　牛…！） Lv3	5101623	3	5	48
510162341	（ありがとう　牛…！） Lv4	5101623	4	1	100
510162342	（ありがとう　牛…！） Lv4	5101623	4	2	90
510162343	（ありがとう　牛…！） Lv4	5101623	4	3	80
510162344	（ありがとう　牛…！） Lv4	5101623	4	4	70
510162345	（ありがとう　牛…！） Lv4	5101623	4	5	60
510162351	（ありがとう　牛…！） Lv5	5101623	5	1	120
510162352	（ありがとう　牛…！） Lv5	5101623	5	2	108
510162353	（ありがとう　牛…！） Lv5	5101623	5	3	96
510162354	（ありがとう　牛…！） Lv5	5101623	5	4	84
510162355	（ありがとう　牛…！） Lv5	5101623	5	5	72
510163111	動画一万タイトル見放題ダーーーッ！！ Lv1	5101631	1	1	40
510163112	動画一万タイトル見放題ダーーーッ！！ Lv1	5101631	1	2	36
